Gene,GeneID,S134,S80,S136,S137,S139,S583,S147,S149,S151,S153,S155,S158,S159,S160,S161,S163,S165,S166,S585,S175,S185,S182,S186,S187,S188,S190,S197,S196,S193,S198,S199,S200,S210,S117,S211,S212,S213,S214,S218,S230,S231,S232,S233,S235,S236,S238,S237,S240,S241,S244,S245,S246,S249,S250,S251,S254,S184,S255,S256,S257,S258,S259,S173,S260,S263,S262,S264,S265,S266,S252,S247,S267,S272,S261,S146,S274,S275,S276,S277,S278,S279,S288,S290,S291,S293,S294,S269,S296,S298,S299,S301,S302,S271,S300,S303,S304,S306,S307,S297,S308,S309,S310,S311,S312,S313,S314,S315,S319,S320,S324,S327,S328,S329,S239,S295,S586,S174,S587,S343,S119,S333,S334,S337,S340,S341,S270,S330,S344,S350,S346,S595,S351,S352,S353,S354,S358,S361,S347,S364,S202,S357,S363,S321,S338,S360,S365,S356,S371,S375,S377,S366,S378,S201,S386,S387,S268,S286,S382,S388,S588,S248,S393,S394,S395,S598,S396,S397,S398,S399,S400,S401,S402,S404,S406,S150,S362,S373,S408,S410,S411,S412,S413,S414,S407,S415,S416,S417,S418,S419,S420,S421,S422,S390,S423,S424,S425,S426,S427,S409,S430,S431,S229,S432,S433,S434,S435,S436,S437,S191,S438,S439,S391,S440,S441,S305,S600,S444,S446,S447,S448,S449,S450,S451,S452,S453,S456,S602,S457,S458,S459,S461,S154,S465,S464,S466,S467,S469,S470,S473,S474,S475,S477,S478,S454,S479,S480,S481,S482,S483,S485,S486,S487,S488,S489,S490,S491,S492,S493,S603,S381,S495,S496,S497,S498,S500,S501,S502,S503,S504,S505,S506,S507,S606,S607,S509,S510,S455,S368,S511,S512,S514,S515,S516,S519,S518,S520,S523,S524,S369,S525,S526,S608,S527,S528,S529,S531,S533,S534,S535,S536,S609,S443,S538,S540,S610,S611,S612,S613,S543,S544,S545,S547,S614,S548,S513,S549,S550,S553,S554,S555,S551,S556,S552,S558,S557,S559,S560,S561,S562,S563,S564,S565,S566,S569,S570,S571,S616,S572,S546,S539,S573
FGR,ENSG00000000938,12.3203484242497,12.5657349186266,11.7288581986176,13.0368540890813,15.8795799469771,15.3081682134395,12.6722049445236,12.3984555160404,10.9033667132573,15.0761301772735,13.3655253726965,14.7211018597439,10.6147985793117,15.1329134058568,15.2394102643606,14.5228504218969,14.4161930982177,9.9822825182544,15.6890261913575,8.75958385344163,11.990257487981,12.0233546186627,11.4581684480208,11.6089123508372,13.1999005673323,14.1546546801862,15.9183736702222,13.2771975983323,11.5538404412668,12.9339736710765,13.1054578930663,11.9490252221696,12.2575092360488,12.1474989821963,13.8191813446925,15.3256289880154,11.904846065203,13.4020449492704,13.5999385118007,7.95768196980686,14.0324774460256,12.9046805277674,8.48159481777241,13.8840864996835,13.0331922533144,15.4105067918279,14.7483625021626,12.0308356996667,13.087986135957,14.8685731303083,13.2497619387312,15.8963315663774,11.0480271597857,15.0402719002845,13.1689088640552,13.053001839944,14.3525307719203,12.514924374068,14.1749141396734,13.1234163596621,15.522227905461,14.5504931746819,11.1722416500058,11.9024245024027,15.7650768142082,14.9418321318899,13.4878307603192,12.4936289727372,12.890602986255,13.4077068419301,10.8609217496109,15.653375457934,15.3228943469871,12.1758108481716,10.7587784762559,12.655761823668,14.5691071608052,13.6830445388287,14.908403122895,12.5154479979825,13.812648506313,14.8145631745841,10.1123700956691,15.9003314694389,13.3325785161514,14.8318686391143,10.5196298461118,12.7317403679734,10.586691210742,11.1362587209808,15.1272223219517,15.7981047585481,13.0433385512802,8.7993359062535,12.6756018874098,12.6203142449021,15.1294696347982,10.8099962245367,14.3712959135861,14.2235677043206,11.6872670664611,12.1796952814355,13.6253413858048,11.4388870605965,11.012513831668,11.1770149072138,15.2983389265256,13.0093905588087,12.8171056617163,7.68483835054732,11.0605407606507,14.4839092071972,13.2025999116252,9.52109544555028,13.690148909048,15.5450434531332,10.8892700996915,12.0044732252886,12.659258964142,13.1238458608465,16.3315047587621,13.4367410347581,14.8881166436376,12.0537161384077,9.77852990093947,13.0157133807033,15.5405981872038,12.4032049490705,13.2991304345634,15.7461337199143,15.0955095816723,11.6217768392297,12.2227094830472,14.2864403203176,14.7512849628164,14.9544847224245,15.9722820949615,15.0783431366176,15.2579894458665,15.3186837853652,12.9918029860224,12.5129372526364,16.1924023244167,9.45721145024324,12.6338495247652,10.3368833662129,13.4399625823459,11.9884543467193,12.8763778117561,12.7286246687705,14.6431995626432,11.2457577912621,10.7104480297997,13.9554471777479,14.5538538594155,14.214378057314,11.2964904548397,13.9402431638624,11.1973920567356,14.3907866810698,12.7079600150094,11.88181248951,12.6751993788501,16.1987348437369,16.0892570579494,13.0110026993334,14.6846619587817,9.70823841928315,11.0031172918305,9.26638884174075,10.5152919470882,12.0357227640965,10.8473486099568,11.162323542374,11.2442086910892,11.9918915568981,13.8427273970412,12.9754209139291,15.6436320101839,10.7503365758217,10.8768486634765,11.8128072519589,13.6679541853371,11.8790475401945,12.6518895522957,14.6632522353157,13.6648503221774,12.2220599801648,10.9608738043327,10.4353151902512,14.8518908883186,13.2049287406504,11.4583236773032,15.3091654279179,13.7106103848644,10.7609952398639,14.1373313221302,14.6510572943622,10.4032217419954,13.7302184804472,13.5614785607085,11.0206522249254,10.3196263934712,13.334626159859,13.2474064019898,13.7160240178142,14.1725342135827,14.8633972531405,9.39857659535418,14.3791568754711,14.4144215446859,15.8306527739254,15.2656613364699,11.9034547128036,12.2973985835329,14.6966464878928,12.4228473384355,11.0553411403147,9.92503778681898,13.8220277895872,12.1494338782513,13.6656282505379,10.6520668208575,9.14736643829917,13.5562030554304,12.7963994443671,11.4608296473912,12.0180811440761,15.0298064375134,13.8945865948658,15.2890651717371,10.8602868551538,12.9279083561493,14.222084643791,15.645799743355,10.770376755311,8.5882172200456,12.1605649978922,9.32162965852417,12.7520232013064,14.0654185483914,10.7757761851278,15.3813643683644,13.873482258219,15.1982142955008,15.321218833516,11.4428528981965,14.7982790278088,8.94400682141668,12.5114792528193,10.9927228191247,11.1746500379282,14.7397659469907,12.5006800861805,13.4999595832888,12.0826793505324,12.1189475694919,10.9507417632478,11.0633115686524,12.176386950293,11.3869095164361,14.9642082073726,13.3044472133776,8.31858467253154,11.3439735577069,14.6060487115402,15.3255311721394,15.9070987252524,14.6781455224125,13.4784148033446,11.7538513773313,9.45233590409618,13.3738122134418,15.7456196793301,15.4503854107935,12.7162625606737,12.3888305172908,10.19063986751,12.6697547185691,15.3046991139976,9.38567042964847,13.7996179356597,14.0369280030695,15.2678137852081,12.1146815850551,13.6014331694728,12.1453588944582,14.5761945821576,9.4456908910033,12.695358709104,8.89159509258352,13.8887086975979,13.2354576219444,11.1173092340482,14.1346022085239,13.1492613333409,14.6162078828593,13.7842399049921,11.5091093506321,11.3669645626225,12.5871927979922,13.2312565200528,15.4550246425873,14.2783465614236,13.5626518277148,15.2307082643474,11.6144827466567,14.0294106273532,7.44147625157866,12.0844502518773,11.6424823682533,11.1012270381354,14.5288804961038,13.4193101597807,15.0115599615012,8.38989609817862,14.241029273628,9.91542745063433,12.7698870925942,9.52134811943035,14.7970921045709,15.61817171747,14.8928258737133,11.6199367832674,11.511064675765,11.3032499463499,11.3395726188072,8.9218106501947,12.5533357700933,13.4794836740877,11.3846732152587,15.6027469015716,11.5526374593564,13.6280318554146,10.0685634602964,11.2558839909418,11.5650914295346,13.8688958752571,13.7734420996706,14.9901858216887,8.39391158248804
CFH,ENSG00000000971,5.42042633852892,9.82403285486211,6.98186073341335,6.15939535104712,4.9544377852887,6.69004843052231,6.09261958061245,8.56345252408946,11.0954215885599,5.73047201198608,5.7892996769044,7.02609518159148,6.18424609236854,5.75208072056204,8.22935924496999,6.56296188084159,9.14090939955986,5.99076650765258,6.63273403697171,7.41914657117076,7.71109228265227,6.82504187742737,8.95310874298506,6.81601960048101,7.72569941107258,5.76179654179782,6.32257881425209,6.73957839225792,8.04815809579043,9.64537096301145,7.91841170693199,5.7025244277334,8.87393070348993,6.70294737668828,7.76091712143131,6.80357692471171,9.61372930849989,6.2574684467748,5.67420034131383,9.580444083153,7.27238510627902,6.99449457351236,6.69898082286583,5.57498082128958,5.41554902070723,6.75916892560612,6.47558654879067,11.1585417380635,6.58726507167819,9.74100289343714,7.0799069709323,5.83643844439672,6.28642557108899,6.17742474978951,10.54009284537,6.0582171793964,7.92873691634071,5.53517544981048,7.97732031882673,11.4544869040477,6.75698441467935,8.07989388735382,5.95311976616346,11.6759336835114,6.11923178479691,6.00005447624293,5.18642826748277,9.46099270595147,5.49960741205193,11.0918107856522,6.39810466561724,5.74631624845329,6.15704595385133,8.28596304209429,9.90741626649992,8.60794466854816,6.89955703047851,11.2064834101668,8.89030058449361,5.17196543992572,8.52358102700293,5.71193914734201,6.04434695374882,7.44344378321051,9.99561205544762,6.5556574538104,7.67484009077266,6.49067728699408,6.07796953140297,10.3110136308217,7.95173937192988,7.17169478813037,5.49945455875845,10.6287848588079,8.92476247644612,6.06174735838299,6.33711471290713,6.22030196852603,6.58874796245363,6.17232723743733,6.73532233551558,7.25753506114645,7.16015722126334,8.97961452007952,11.6140831211743,10.9733074528816,7.61285821859672,7.06825319913252,7.79192024897642,5.57169764373998,8.88366780401456,7.51758752970401,5.88543431181347,4.56323977826922,9.32304801529039,8.06384048890401,6.35498379323106,6.16711589917596,7.59312062954444,5.33408173055679,12.4397983894932,5.33149454498914,5.72312054595412,8.58317877014188,6.71997746991765,6.0675941734121,8.53876005015344,11.6830043607549,5.77786525895251,8.61694154876733,7.10178845928409,6.06588114399784,6.5393948047509,7.85133679050799,7.48582064436493,6.18872882252523,6.56468230670984,7.50246118253811,8.15765318189498,8.00661055991376,5.64427172297461,6.99220780238862,7.44146880526534,12.4791176309778,9.0592716542657,11.1347177638462,6.49639383873068,7.20909685242404,5.6873071961321,11.676771801974,7.30713713903454,12.1727678514085,7.1838895981901,11.4216149295777,5.49853435252803,6.61673317489492,11.752827439201,6.65385646714145,5.96681240751867,7.16804772449152,7.23683374290743,6.72130368323376,10.7155837208997,5.93935933028246,6.82426724746429,6.57244804193647,8.19303243970655,8.94224749274812,5.22418186170248,11.7012238927929,7.81079268000519,6.11810841397914,10.0516165392017,5.50545156139598,5.44294753159838,7.30901961906117,6.39866109491177,10.6601308057398,9.27437515563784,6.99414908574417,11.280657861108,5.75812642888889,6.30509219433859,5.13056338873673,10.6761575638452,6.65635493462194,6.14004631417081,7.58817660937091,8.84387787478583,10.4229510032694,6.93092974463167,10.7415637726408,12.4647354102977,6.7508190968385,6.72921438572465,12.4871149892854,10.413719281569,6.43969090795844,10.9000761006169,9.27066136770322,5.0109928455199,7.27541388574233,10.6001127147692,6.21444247340238,5.84278678289151,7.31331818804036,6.17895453544724,7.02797446435054,5.90377596400982,8.23051451304216,7.25590374417232,9.84386510567605,8.16048922775969,11.7020665452342,6.31870070447841,6.58332326727556,7.0373258673023,7.62894398838846,8.38082115042663,7.7914996595962,6.97724690435034,8.72423283247519,6.88902892294435,9.88558651507437,4.91671728843684,5.54425912158515,5.38779904728729,9.96637923642303,9.22892048586453,9.45928349652329,6.08001335331984,8.4038543654588,8.03076174861515,5.76632043404739,5.70765593208298,6.97923643642049,5.27827579641104,4.98591084927318,11.0425388316883,6.50286701212729,7.02888606797011,5.53866882099652,9.46022144328458,5.0932148840926,6.06600371140055,7.64676825524347,5.31587097614981,5.56853526828885,11.1065204075861,6.41635056934304,6.6362530149614,12.5993657470407,7.40110417141865,6.40319878989943,5.19016431765949,8.91923807901308,12.1999420768574,6.46182003578043,8.09451393480406,10.7045154385946,11.155083089386,5.51606571909974,10.5042938318954,9.88638200793835,7.09628184937903,7.49675954815104,6.82092182429574,5.72819190788832,6.96154408667329,6.31439038436208,7.42136461281558,11.0215629185294,9.76811371252386,11.1547990212011,7.07597606643675,6.03306650140988,6.29061027261913,12.1338085082812,5.51971009370989,6.5412603591596,7.41599564502746,9.00305447527023,6.2941440017812,6.28524936423247,7.01092591247011,5.58875777529998,5.63672242209282,10.6483429166256,12.0734365114487,5.90583089639589,10.6345682826365,10.1162292258951,5.08589702163523,12.9037886784502,5.79308937426906,5.08422354572737,5.99241294359792,6.51885869127506,7.04835940963925,12.5757248009649,5.37210108720933,6.59379855472426,5.72174127231042,5.71459123634476,6.49471873527408,8.19858291351482,7.20149939097334,6.68760715709288,5.18602194148967,11.4478709549012,6.37315614561869,8.56490315680689,6.39652109182642,7.38656777384074,9.05480032380206,10.5242146355895,6.15045305828085,5.69314523217177,7.6235974887397,6.54167932698327,6.69071600298533,5.99991517790457,6.51627874865224,9.97068656229914,8.94701664633457,7.4788866099144,7.96068617899392,5.76985566333956,7.71027907835418,9.32976971193435,7.22893550049529,6.87496452352893,12.0633701444544,5.42440025572244,10.8422421016486,9.60031893956675,5.10169083374686,6.75010272993795,5.88017360138893,5.98962584907392,9.26024291782249
CFTR,ENSG00000001626,4.56323977826922,4.56323977826922,4.56323977826922,7.16252023190474,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,6.18644260481001,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.94545519946005,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,5.01128627063915,4.56323977826922,4.80303404995558,4.56323977826922,4.56323977826922,4.56323977826922,5.04906775735582,4.56323977826922,4.56323977826922,4.81982774536009,6.09377087132457,4.89373222594073,4.56323977826922,4.85753680116822,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,6.02933120772124,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.91298131145971,4.56323977826922,4.56323977826922,4.56323977826922,4.98950942897198,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,5.89728657692771,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,5.07615160980731,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.80777619015295,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,5.34626214917772,4.56323977826922,4.56323977826922,4.95759525534487,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,5.02632549668281,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,7.78874225409009,4.56323977826922,4.56323977826922,4.56323977826922,5.01902689122764,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,7.3252631731033,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,5.2587577827222,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.83656875333575,4.56323977826922,4.92931478587495,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.83455142897956,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.86549184661913,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,6.06355385793744,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,5.08613422740987,4.56323977826922,4.56323977826922,4.84496877266141,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,5.0765078045008,4.56323977826922,4.56323977826922,4.56323977826922,5.40887452091083,4.80233812521514,5.08429692924282,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.81818086485045,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,5.87177149871021,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,6.46220483664933,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,5.26766376646149,4.56323977826922,4.56323977826922,4.56323977826922,4.91906063358975,4.56323977826922,4.8731013649615,4.56323977826922,4.56323977826922,5.92114243275774,4.56323977826922,4.92853628606581,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.87579581299404,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922,4.56323977826922
AOC1,ENSG00000002726,8.56050041982725,5.6469771833228,5.50524334522519,6.15939535104712,10.5776852236462,8.41804406501979,6.35967362460947,6.16725496810253,6.92720138108218,5.6973334093625,8.57858261296522,6.52088109613828,5.6070710376355,6.90463031606166,8.42897712763102,6.77526558657561,6.3277340735347,4.86001219840828,8.91683783237255,5.78585246569787,5.96831117616259,5.2376746870274,9.08564849705397,6.33767634851363,5.06002462573644,5.0862617212244,10.1003208064916,7.72751050902035,7.56230571492515,9.14154872078851,6.11386569139669,6.57517792396407,5.56043576454454,7.94428643442386,8.88931179616597,5.64348363513284,7.24159545260722,5.64108479034128,5.29048773162266,5.31504749060998,11.2651884300314,6.09670914664177,5.34346843504236,5.09940721755525,8.40980619035863,9.03584644862217,5.96842512973451,8.1384937061742,6.14191186728108,9.49182537317474,5.48000323295095,4.80303404995558,7.23484495261159,6.92159654312933,8.8665881726783,11.2816769279873,4.56323977826922,6.29387896571216,7.59696595765999,7.14187002667901,6.39681567898585,8.54305705969248,7.58085775065455,9.98531083666505,8.65903808483528,5.42921167501274,5.14083112428272,7.01774787207884,9.21537299206342,7.96469449064009,5.37048472519713,5.57953514845628,10.6862797851255,9.09073522346712,5.6606086306934,5.57621997204441,6.4036211494767,7.17702919048991,6.67523448523623,6.691940355559,7.36163492252361,5.96338033660804,7.29451391460927,6.82337245415309,8.3112771937284,5.4183021215185,4.95957190583786,5.1837838914614,5.42951579449978,7.05907739852002,11.3237422836486,6.84737048285311,6.11740328216734,6.63079539374119,6.46418569779692,7.14217757965018,7.66767104082673,7.32410014442925,5.79349260835101,6.1079649299518,6.04378477510985,6.81850782562994,6.99380750608442,6.94981361268952,7.85369421814121,8.85330770686886,8.97190047960433,8.25754601889811,6.49097457935332,7.01772703035244,7.22519839030939,8.4668745557147,6.16795381875845,8.60718163752323,6.67153979190352,5.97199129453789,7.52409217742445,7.71027274729056,9.29978362429134,7.11929279263253,5.62460986387289,7.17849339955511,9.43938846825993,5.95685050646778,6.67931354408659,5.92001306346745,6.02773434283008,6.14618802500259,5.08582654907097,4.56323977826922,5.47023052394767,4.88336162290372,4.9583353625388,6.3113946228125,7.03221129957053,6.8300919067088,8.71053246426975,5.40656295420833,8.19716780506405,5.28941804981676,5.58497152092274,4.56323977826922,7.12155568368355,6.4766594494048,6.18811857933157,8.69048948389848,6.36959963510452,5.96778537609404,8.0218881617564,5.95220807715355,5.58760694535174,5.86872783073582,6.40568522386502,9.31670037262889,8.17264104728722,5.32299064411361,6.24789065446482,6.26422290719372,6.25266216586637,8.22262298694071,5.09251562946266,7.54239587761458,6.70256281488401,5.5852453213793,5.88556983338073,5.50229470595429,5.24121699083904,7.41613032555722,5.22418186170248,8.38501649473119,4.56323977826922,8.92177990828389,11.4668073286477,6.05035487138405,4.87847686463064,4.56323977826922,5.24202690638276,7.89049424401898,5.99169569958785,8.38754071139904,8.7143506502565,5.982755950111,8.9767914443544,6.69135603486742,8.32015668579608,5.61965430349964,5.50290509317674,7.01560895800884,4.94792806958014,8.88969280866129,11.5578905440365,8.49835656452035,6.77087174821941,11.1149728433882,4.81755922257029,5.34979299744348,7.19669183619021,8.40314201129034,6.79697965324819,5.62769347371207,5.58024730498994,5.75875324453295,6.16488924091862,8.16408967498834,5.50144762688021,8.96600850370442,5.57281462592561,6.72154648121058,6.60085578695023,7.32731993511394,9.80648999117353,6.49889609309836,5.26398257734777,6.7458694391886,8.48833161736504,7.43225600711004,5.85652859664086,5.18875037223908,5.20241214644226,6.22971838471028,7.78533728666998,5.74528580884919,7.62310247349554,6.78664976858694,6.62455746596143,7.74867748305248,5.32807799634719,8.63754190311863,8.30261165106884,7.51915234771551,7.66598287361479,5.79306460175524,6.47524406478754,10.0376082092942,6.94485361431496,7.29690981866876,5.01822329110606,6.67383527588194,6.26916762894114,5.7936148729245,4.56323977826922,5.02149653725651,5.14988457348836,6.65668045633771,5.57146976044097,10.5008567586267,6.22734447315824,6.80746150608221,7.54821788517433,8.23700582808779,4.83443222201803,6.43810358767384,5.43162146042884,5.01669350999485,7.0274539933791,4.82934841098616,11.0136479527048,6.29807633803573,6.48469114465397,6.09792376098764,6.38277292329697,9.3617481251491,10.606353058529,5.30795792544793,7.85499381677999,8.04968113374592,12.1132393213599,4.97643073785842,7.06074266753921,7.6675466101978,6.08290995795294,6.87513273705655,5.06110247803292,12.5135235040225,6.76499275347321,6.24774750182511,7.29523921584744,6.38815561474284,5.38810684999779,8.93682249511947,7.63347253377113,6.3948287932711,8.62244801330514,6.689135084189,5.37246977127223,5.58875777529998,7.16299865595218,8.90445312065497,7.3657571886768,6.24099218108382,6.6095167653153,5.64730596876199,5.13516580170457,7.40484549267733,6.53866278048046,6.02684545696032,5.89100519014146,5.60091451590773,5.28412449745033,6.9230826232976,13.5440976931818,5.44196931396326,10.5515475048947,6.74689876088478,6.52207124784866,10.4128752140144,7.54658994700086,7.09564137565061,7.92687905758387,7.67379542609777,7.23581908045067,7.20074278043108,8.558442638349,7.45741813103013,4.56323977826922,4.94077223705399,5.98080091917875,6.09720526482892,7.65549530787163,7.8103929922886,6.72228279945367,7.16719965736306,6.85557567173469,5.50624990255291,10.4908254216433,6.00067449741324,7.594226994452,6.20979425505792,4.56323977826922,5.81537414858513,6.9599013558521,5.15590183197596,7.72889080928176,9.29398316433895,6.77266575267183,8.33508904799061,5.00372644186442,5.32857325295044,9.6690230396258,8.22951259866872,5.61113842115292
